name,popular_times,latitude,longitude,working_hours,city,us_state,rating
Music Memories Museum,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 42, 52, 52, 38, 28, 38, 19, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 66, 52, 42, 28, 33, 14, 9, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 61, 42, 42, 61, 52, 80, 57, 28, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 95, 66, 42, 47, 85, 100, 85, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 38, 33, 28, 42, 52, 33, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.5963047,-82.3357926,"{""Monday"": ""10AM-5PM"", ""Tuesday"": ""10AM-5PM"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""Closed""}",Swainsboro,Georgia,5
Rodeo park,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 42, 55, 58, 50, 38, 22, 18, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 45, 45, 45, 46, 43, 31, 21, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 33, 41, 46, 39, 31, 20, 15, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 41, 38, 46, 43, 42, 31, 22, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 32, 66, 89, 100, 72, 49, 40, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.5973856,-82.3337376,,Swainsboro,Georgia,
Vann Community Park,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 43, 46, 40, 40, 46, 50, 56, 43, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 36, 26, 26, 26, 30, 30, 36, 30, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 20, 16, 26, 36, 56, 50, 40, 26, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 50, 70, 90, 100, 100, 73, 53, 33, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 30, 20, 23, 30, 36, 30, 16, 6, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 26, 33, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.5952025,-82.3385328,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",Swainsboro,Georgia,4.1
State Forestry CDE Site,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 43, 60, 33, 23, 6, 6, 10, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 33, 30, 36, 53, 83, 70, 60, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 36, 43, 46, 36, 43, 46, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 76, 100, 93, 90, 80, 70, 43, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 70, 80, 83, 80, 86, 73, 63, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.603229,-82.372913,,Swainsboro,Georgia,
Butterfly Garden,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 44, 33, 16, 16, 27, 66, 88, 88, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 88, 83, 77, 61, 94, 100, 88, 72, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 72, 72, 55, 44, 38, 33, 27, 22, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 72, 50, 66, 55, 77, 50, 44, 22, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 16, 44, 44, 72, 94, 72, 38, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.5928167,-82.3068451,,Swainsboro,Georgia,2
Nature Trail,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 44, 51, 44, 37, 37, 37, 37, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22, 40, 55, 51, 37, 18, 7, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 25, 55, 66, 55, 40, 33, 25, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 62, 59, 85, 100, 77, 40, 40, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 51, 48, 59, 44, 18, 18, 25, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.5939805,-82.3068479,,Swainsboro,Georgia,3.1
"Mule Day, Calvary, GA","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 44, 85, 100, 85, 85, 62, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 81, 55, 59, 62, 77, 77, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 85, 85, 81, 92, 92, 77, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 44, 55, 55, 88, 70, 55, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 55, 51, 55, 59, 66, 62, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",30.7264622,-84.3502617,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""5-8PM"", ""Saturday"": ""12AM-5PM"", ""Sunday"": ""Closed""}",Cairo,Georgia,4.5
Gold Nugget Gem Panning,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 45, 37, 45, 62, 70, 50, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 62, 66, 50, 45, 50, 58, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 70, 100, 54, 37, 58, 62, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 54, 58, 58, 66, 79, 70, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 37, 25, 16, 37, 50, 37, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.4634882,-83.7289363,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10AM-6PM"", ""Sunday"": ""12-6PM""}",Perry,Georgia,3.9
Wellston Trail Greenway,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 45, 42, 35, 38, 52, 52, 47, 54, 42, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 73, 52, 57, 100, 85, 59, 59, 57, 42, 23, 9, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 38, 66, 71, 73, 69, 47, 50, 95, 90, 33, 4, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 40, 59, 66, 73, 78, 73, 52, 33, 35, 42, 23, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 42, 54, 38, 54, 73, 76, 59, 35, 16, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.6141495,-83.649254,"{""Monday"": ""6:30AM-9PM"", ""Tuesday"": ""6:30AM-9PM"", ""Wednesday"": ""6:30AM-9PM"", ""Thursday"": ""6:30AM-9PM"", ""Friday"": ""6:30AM-9PM"", ""Saturday"": ""6:30AM-9PM"", ""Sunday"": ""6:30AM-9PM""}",Warner Robins,Georgia,4.6
The Walk at Sandy Run,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 45, 50, 50, 51, 61, 75, 84, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 53, 58, 54, 51, 57, 76, 95, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 49, 58, 59, 59, 65, 79, 93, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 56, 62, 60, 61, 72, 89, 100, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 50, 58, 63, 65, 69, 78, 90, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.5753116,-83.663881,"{""Monday"": ""6:30AM-9PM"", ""Tuesday"": ""6:30AM-9PM"", ""Wednesday"": ""6:30AM-9PM"", ""Thursday"": ""6:30AM-9PM"", ""Friday"": ""6:30AM-9PM"", ""Saturday"": ""6:30AM-9PM"", ""Sunday"": ""6:30AM-9PM""}",Warner Robins,Georgia,4.5
Memorial Park,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 48, 46, 70, 53, 51, 50, 57, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 29, 33, 22, 25, 48, 61, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 40, 42, 50, 51, 53, 42, 38, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 27, 24, 46, 57, 66, 40, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 55, 46, 40, 25, 18, 18, 14, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 68, 72, 79, 92, 100, 96, 55, 0, 0, 0, 0, 0, 0, 0]]",32.6049121,-83.59659,"{""Monday"": ""8AM-9PM"", ""Tuesday"": ""8AM-9PM"", ""Wednesday"": ""8AM-9PM"", ""Thursday"": ""8AM-9PM"", ""Friday"": ""8AM-9PM"", ""Saturday"": ""8AM-9PM"", ""Sunday"": ""8AM-9PM""}",Warner Robins,Georgia,4.4
Our Town Christmas Display,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 48, 46, 70, 53, 51, 50, 57, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 29, 33, 22, 25, 48, 61, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 40, 42, 50, 51, 53, 42, 38, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 27, 24, 46, 57, 66, 40, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 55, 46, 40, 25, 18, 18, 14, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 68, 72, 79, 92, 100, 96, 55, 0, 0, 0, 0, 0, 0, 0]]",32.4450639,-83.6995496,"{""Monday"": ""6-9PM"", ""Tuesday"": ""6-9PM"", ""Wednesday"": ""6-9PM"", ""Thursday"": ""6-9PM"", ""Friday"": ""6-10PM"", ""Saturday"": ""6-10PM"", ""Sunday"": ""6-9PM""}",Perry,Georgia,5
Jesse E. Tanner Junior Park,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 50, 58, 58, 50, 41, 41, 33, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 50, 58, 50, 91, 58, 41, 41, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 50, 83, 58, 25, 33, 41, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 41, 91, 100, 41, 25, 33, 33, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 33, 66, 91, 75, 50, 33, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 50, 58, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.5963135,-83.6619271,"{""Monday"": ""7:30AM-9PM"", ""Tuesday"": ""7:30AM-9PM"", ""Wednesday"": ""7:30AM-9PM"", ""Thursday"": ""7:30AM-9PM"", ""Friday"": ""7:30AM-9PM"", ""Saturday"": ""7:30AM-9PM"", ""Sunday"": ""7:30AM-9PM""}",Warner Robins,Georgia,4.3
Bacon Park,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 51, 61, 62, 59, 51, 39, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 70, 90, 95, 84, 66, 47, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 82, 100, 81, 49, 59, 78, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 64, 77, 84, 87, 74, 51, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 87, 78, 67, 77, 76, 55, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.6440045,-83.6418922,,Warner Robins,Georgia,
Bill Peavy Memorial Park,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 52, 80, 100, 85, 52, 28, 42, 33, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 71, 80, 95, 80, 47, 38, 38, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 52, 71, 80, 76, 76, 80, 52, 14, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 66, 57, 85, 61, 52, 66, 52, 19, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 42, 57, 61, 52, 42, 28, 14, 9, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.6401449,-83.6461481,"{""Monday"": ""6AM-7PM"", ""Tuesday"": ""6AM-7PM"", ""Wednesday"": ""6AM-7PM"", ""Thursday"": ""6AM-7PM"", ""Friday"": ""6AM-7PM"", ""Saturday"": ""6AM-7PM"", ""Sunday"": ""6AM-7PM""}",Warner Robins,Georgia,4.3
Horse Barn #2,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 53, 46, 46, 60, 66, 66, 66, 40, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 73, 73, 86, 100, 80, 60, 66, 46, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 60, 80, 73, 86, 93, 73, 66, 53, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 60, 66, 60, 66, 66, 60, 40, 20, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 66, 66, 53, 53, 53, 46, 26, 13, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.4365117,-83.7459944,,Perry,Georgia,5
Parker’s Trail,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 53, 61, 69, 61, 51, 48, 51, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 58, 56, 69, 61, 64, 48, 38, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 61, 84, 82, 66, 74, 74, 69, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 46, 79, 79, 82, 66, 61, 51, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 64, 84, 92, 100, 94, 76, 66, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 97, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.5758032,-83.6658447,,Warner Robins,Georgia,
Center Park Splash Pad,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 53, 71, 75, 82, 82, 76, 50, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 84, 96, 97, 100, 86, 71, 46, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 73, 92, 97, 92, 81, 68, 54, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 92, 96, 93, 89, 74, 62, 42, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 67, 76, 82, 78, 68, 57, 36, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.6243051,-83.6869752,"{""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10AM-6PM"", ""Sunday"": ""10AM-6PM""}",Centerville,Georgia,4.8
Museum of Aviation,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 53, 76, 80, 76, 66, 50, 26, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 100, 90, 80, 70, 76, 76, 53, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 86, 96, 96, 86, 86, 80, 60, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 56, 73, 93, 90, 63, 43, 20, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 66, 70, 70, 70, 56, 60, 33, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.5921395,-83.5878582,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""1-5PM""}",Robins AFB,Georgia,4.9
Deloris Toliver Park,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 53, 93, 46, 40, 53, 53, 53, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 46, 26, 20, 26, 46, 100, 73, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 13, 33, 66, 80, 73, 46, 26, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 73, 80, 60, 73, 40, 26, 33, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 33, 33, 40, 40, 53, 66, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.6350759,-83.6218208,"{""Monday"": ""8AM-9PM"", ""Tuesday"": ""8AM-9PM"", ""Wednesday"": ""8AM-9PM"", ""Thursday"": ""8AM-9PM"", ""Friday"": ""8AM-9PM"", ""Saturday"": ""8AM-9PM"", ""Sunday"": ""8AM-9PM""}",Warner Robins,Georgia,4
Centerville City-Recreation,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 55, 61, 44, 33, 27, 27, 16, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 100, 72, 27, 16, 38, 44, 27, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 50, 44, 50, 77, 83, 50, 16, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",32.6301049,-83.6880384,"{""Monday"": ""6AM-9PM"", ""Tuesday"": ""6AM-9PM"", ""Wednesday"": ""6AM-9PM"", ""Thursday"": ""6AM-9PM"", ""Friday"": ""6AM-9PM"", ""Saturday"": ""6AM-9PM"", ""Sunday"": ""6AM-9PM""}",Centerville,Georgia,4.4
Hyperdeck,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 55, 77, 88, 88, 88, 77, 55, 44, 22, 11, 11, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 33, 33, 44, 44, 66, 88, 88, 55, 33, 22, 11, 11, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 44, 66, 77, 88, 88, 88, 77, 66, 44, 33, 22, 11, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 77, 100, 100, 77, 66, 77, 77, 66, 44, 22, 22, 22, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 44, 55, 55, 66, 77, 77, 66, 66, 55, 44, 33, 22, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 44, 55, 55, 44, 33, 22, 33, 44, 55, 66, 77, 77, 0, 0]]",32.593016,-83.6429895,,Warner Robins,Georgia,5
